,person,offer received,offer viewed,offer completed,transaction,reward_infl,amount_infl,email,mobile,social,web,bogo,discount,informational,avg_difficulty,time_to_open,time_to_complete,total_amount,amount_pct,age,gender,income,seen_ratio,completed_ratio
13183,13244,5,3,2,9,7.0,33.61,5,5,4,5,2,2,0,9.0,0.075,0.375,36.95,0.9096075778078484,54.0,1,63000.0,0.6,0.4
13184,13245,3,3,0,0,0.0,0.0,3,2,1,3,1,1,1,10.0,0.0125,1.0,0.0,,70.0,1,98000.0,1.0,0.0
13185,13246,5,5,1,7,5.0,113.11999999999999,5,5,2,5,2,0,1,5.0,0.1375,1.0,166.4,0.6798076923076922,88.0,0,54000.0,1.0,0.2
13186,13247,6,5,1,2,5.0,6.09,6,5,5,5,2,2,0,10.0,0.22321428571428573,1.0,22.46,0.27114870881567227,31.0,1,68000.0,0.8333333333333334,0.16666666666666666
13187,13248,6,5,6,3,34.0,41.51,6,6,3,4,3,1,0,8.0,0.06249999999999999,0.14107142857142857,113.24,0.36656658424584954,63.0,0,55000.0,0.8333333333333334,1.0
13188,13249,5,3,1,0,10.0,0.0,5,4,4,3,1,1,1,10.0,0.125,1.0,37.59,0.0,45.0,0,70000.0,0.6,0.2
13189,13250,4,2,0,0,0.0,0.0,4,1,1,4,1,1,0,15.0,0.4625,1.0,14.030000000000001,0.0,,2,,0.5,0.0
13190,13251,5,4,3,3,15.0,25.3,5,5,3,4,2,1,1,5.0,0.3181547619047619,0.375,105.23,0.24042573410624346,34.0,1,40000.0,0.8,0.6
13191,13252,6,3,0,1,0.0,0.63,6,5,2,5,1,3,1,10.0,0.0,1.0,10.219999999999999,0.06164383561643837,87.0,0,58000.0,0.5,0.0
13192,13253,5,4,3,6,14.0,49.809999999999995,5,4,3,3,1,3,1,10.0,0.2380952380952381,0.5714285714285714,97.4,0.5113963039014373,46.0,0,34000.0,0.8,0.6
13193,13254,5,5,1,0,5.0,0.0,5,5,5,4,2,1,1,6.0,0.42500000000000004,0.55,58.25,0.0,71.0,0,98000.0,1.0,0.2
13194,13255,6,3,3,2,13.0,2.38,6,6,3,5,2,2,2,4.0,0.17857142857142858,0.32142857142857145,27.749999999999996,0.08576576576576578,,2,,0.5,0.5
13195,13256,4,3,2,2,5.0,18.63,4,2,2,4,0,3,0,12.0,0.03214285714285714,0.0,39.71999999999999,0.46903323262839886,85.0,1,75000.0,0.75,0.5
13196,13257,6,5,0,3,0.0,12.41,6,5,4,4,1,3,1,9.0,0.1964285714285714,1.0,14.820000000000002,0.8373819163292846,34.0,1,36000.0,0.8333333333333334,0.0
13197,13258,2,2,0,2,0.0,9.0,2,2,2,1,1,0,1,2.0,0.0,1.0,20.7,0.43478260869565216,45.0,1,40000.0,1.0,0.0
13198,13259,6,4,0,16,0.0,39.16,6,5,2,5,2,2,1,10.0,0.11830357142857142,1.0,54.989999999999995,0.712129478086925,32.0,1,30000.0,0.6666666666666666,0.0
13199,13260,3,3,2,2,5.0,35.31,3,3,1,3,0,2,1,6.0,0.0,0.08928571428571429,90.27000000000001,0.3911598537720173,58.0,1,75000.0,1.0,0.6666666666666666
13200,13261,5,4,0,0,0.0,0.0,5,5,3,3,2,1,2,4.0,0.3134920634920635,1.0,38.64,0.0,73.0,0,60000.0,0.8,0.0
13201,13263,3,3,0,0,0.0,0.0,3,2,2,3,1,2,0,11.0,0.5125,1.0,28.33,0.0,55.0,1,66000.0,1.0,0.0
13202,13264,5,4,5,4,28.0,57.78,5,5,4,4,2,2,0,9.0,0.059523809523809514,0.1660714285714286,280.6699999999999,0.20586453842590952,51.0,0,51000.0,0.8,1.0
13203,13265,6,1,0,0,0.0,0.0,6,5,0,6,1,2,1,9.0,1.0,1.0,6.550000000000001,0.0,66.0,1,44000.0,0.16666666666666666,0.0
13204,13266,5,4,4,1,13.0,17.69,5,5,3,5,1,2,1,6.0,0.3333333333333333,0.4464285714285714,102.27000000000001,0.17297350151559596,62.0,0,81000.0,0.8,0.8
13205,13267,6,5,0,5,0.0,6.800000000000001,6,6,5,4,1,2,1,6.0,0.26785714285714285,1.0,11.940000000000001,0.5695142378559463,,2,,0.8333333333333334,0.0
13206,13268,5,3,1,8,2.0,21.4,5,5,3,4,2,2,0,9.0,0.0,0.25,51.42,0.4161804745235317,27.0,1,58000.0,0.6,0.2
13207,13269,5,5,4,2,25.0,56.160000000000004,5,5,2,4,3,0,0,8.0,0.17678571428571427,0.5,89.86000000000001,0.6249721789450255,51.0,1,95000.0,1.0,0.8
13208,13270,6,5,4,2,20.0,43.32,6,6,4,3,2,2,1,6.0,0.7738095238095237,0.5714285714285714,104.17,0.4158586925218393,58.0,1,77000.0,0.8333333333333334,0.6666666666666666
13209,13271,5,5,4,4,30.0,63.31,5,5,3,3,3,0,1,5.0,0.11607142857142858,0.43571428571428567,173.98999999999998,0.3638714868670614,45.0,0,54000.0,1.0,0.8
13210,13272,3,2,0,2,0.0,13.14,3,3,2,3,2,0,0,8.0,0.85,1.0,23.02,0.5708079930495222,39.0,1,57000.0,0.6666666666666666,0.0
13211,13273,5,4,2,6,5.0,13.52,5,4,3,5,1,3,1,9.0,0.16904761904761903,0.6625,26.92,0.5022288261515602,,2,,0.8,0.4
13212,13274,5,5,3,3,17.0,71.8,5,5,2,4,2,1,1,6.0,0.03571428571428571,0.10714285714285714,247.92000000000002,0.28960955146821554,65.0,0,87000.0,1.0,0.6
13213,13275,5,5,4,2,19.0,28.9,5,4,4,4,1,2,1,10.0,0.15833333333333335,0.25,56.75,0.5092511013215859,39.0,2,59000.0,1.0,0.8
13214,13276,5,3,3,2,17.0,22.07,5,5,2,4,2,1,2,5.0,0.3916666666666667,0.4285714285714286,98.25999999999999,0.22460818237329536,33.0,0,48000.0,0.6,0.6
13215,13277,6,3,6,4,33.0,38.58,6,5,2,5,2,2,0,10.0,0.13809523809523808,0.32142857142857145,147.89,0.2608695652173913,75.0,1,54000.0,0.5,1.0
13216,13278,5,4,3,1,17.0,7.19,5,5,4,4,2,1,1,6.0,0.24047619047619043,0.2,45.53,0.157917856358445,76.0,1,35000.0,0.8,0.6
13217,13279,3,3,2,2,10.0,15.809999999999999,3,3,1,3,2,0,1,3.0,0.4178571428571428,0.325,67.89,0.2328767123287671,52.0,0,34000.0,1.0,0.6666666666666666
13218,13280,3,3,0,1,0.0,1.13,3,2,2,2,0,2,1,10.0,0.15,1.0,1.5599999999999998,0.7243589743589743,43.0,1,63000.0,1.0,0.0
13219,13281,6,5,1,3,3.0,4.4799999999999995,6,6,4,6,2,3,0,7.0,0.28714285714285714,1.0,10.75,0.4167441860465116,,2,,0.8333333333333334,0.16666666666666666
13220,13282,6,6,5,3,31.0,76.77000000000001,6,6,6,3,2,1,1,6.0,0.02,0.1619047619047619,116.91999999999999,0.6566028053369827,73.0,0,74000.0,1.0,0.8333333333333334
13221,13283,2,2,2,1,4.0,28.99,2,2,2,2,0,1,0,10.0,0.075,0.175,788.5799999999999,0.036762281569403234,81.0,0,97000.0,1.0,1.0
13222,13284,6,6,4,2,18.0,37.43,6,6,4,4,2,1,1,4.0,0.13095238095238093,0.33095238095238094,153.67999999999998,0.243558042686101,37.0,1,70000.0,1.0,0.6666666666666666
13223,13285,5,3,2,3,7.0,10.469999999999999,5,3,3,4,1,2,1,9.0,0.4708333333333333,1.0,32.19,0.32525629077353213,,2,,0.6,0.4
13224,13287,6,3,0,1,0.0,3.04,6,5,4,5,3,1,1,9.0,0.13333333333333333,1.0,17.959999999999997,0.1692650334075724,,2,,0.5,0.0
13225,13288,5,4,2,5,4.0,29.68,5,5,3,4,1,2,1,8.0,0.32261904761904764,0.4803571428571428,103.06,0.28798758005045605,89.0,0,32000.0,0.8,0.4
13226,13289,3,3,2,3,5.0,29.95,3,2,2,3,0,3,0,12.0,0.125,0.2857142857142857,65.78,0.45530556400121613,38.0,0,39000.0,1.0,0.6666666666666666
13227,13290,5,4,0,0,0.0,0.0,5,5,3,5,2,1,1,6.0,0.07023809523809524,1.0,52.6,0.0,82.0,0,76000.0,0.8,0.0
13228,13291,6,6,0,0,0.0,0.0,6,6,5,4,2,1,2,6.0,0.28523809523809524,1.0,4.46,0.0,,2,,1.0,0.0
13229,13292,6,6,0,1,0.0,0.97,6,5,3,5,3,2,0,9.0,0.09642857142857143,1.0,5.81,0.16695352839931155,,2,,1.0,0.0
13230,13293,5,5,4,2,17.0,42.61,5,4,1,4,1,2,1,9.0,0.17678571428571427,0.16071428571428573,299.34,0.1423464956237055,52.0,0,86000.0,1.0,0.8
13231,13294,4,4,4,3,18.0,55.79,4,4,3,4,2,1,0,6.0,0.4071428571428572,0.6119047619047618,155.94,0.3577658073618058,60.0,0,55000.0,1.0,1.0
13232,13295,6,5,2,0,12.0,0.0,6,6,4,3,1,1,2,5.0,0.334672619047619,0.10178571428571428,224.73,0.0,46.0,0,80000.0,0.8333333333333334,0.3333333333333333
13233,13296,2,2,2,1,5.0,18.57,2,2,1,2,0,2,0,8.0,0.07142857142857142,0.42857142857142855,67.16999999999999,0.27646270656543104,50.0,1,53000.0,1.0,1.0
13234,13297,5,5,5,2,32.0,37.03,5,5,2,4,3,1,0,9.0,0.16785714285714287,0.14761904761904762,170.99,0.216562372068542,53.0,0,68000.0,1.0,1.0
13235,13298,3,1,0,2,0.0,2.0,3,3,1,2,1,1,1,7.0,0.07142857142857142,1.0,8.08,0.24752475247524752,32.0,2,33000.0,0.3333333333333333,0.0
13236,13299,4,3,0,4,0.0,8.530000000000001,4,3,3,3,2,2,0,11.0,0.125,1.0,20.810000000000002,0.40989908697741473,61.0,1,43000.0,0.75,0.0
13237,13300,5,4,0,0,0.0,0.0,5,5,5,2,1,1,1,6.0,0.38888888888888884,1.0,0.0,,82.0,0,103000.0,0.8,0.0
13238,13301,4,1,0,0,0.0,0.0,4,4,1,3,1,1,2,4.0,0.4166666666666667,1.0,11.030000000000001,0.0,46.0,1,31000.0,0.25,0.0
13239,13302,5,5,0,2,0.0,3.12,5,4,2,4,1,3,1,8.0,0.07142857142857142,1.0,3.5,0.8914285714285715,,2,,1.0,0.0
13240,13303,6,6,0,1,0.0,2.56,6,6,5,5,1,2,1,6.0,0.22642857142857142,1.0,2.56,1.0,,2,,1.0,0.0
13241,13304,6,4,3,4,18.0,122.16999999999999,6,4,4,5,2,2,1,8.0,0.13273809523809524,0.26666666666666666,917.59,0.13314225307599253,52.0,1,105000.0,0.6666666666666666,0.5
13242,13305,5,5,4,4,13.0,38.669999999999995,5,5,3,4,1,2,1,6.0,0.11011904761904762,0.2976190476190476,111.03000000000002,0.3482842475006754,40.0,1,47000.0,1.0,0.8
13243,13306,6,5,4,2,22.0,42.489999999999995,6,6,3,4,2,1,1,6.0,0.2857142857142857,0.20238095238095236,122.28999999999998,0.34745277618775045,51.0,1,81000.0,0.8333333333333334,0.6666666666666666
13244,13307,6,5,1,3,3.0,8.05,6,6,4,4,3,2,1,7.0,0.5809523809523809,0.2857142857142857,25.570000000000004,0.3148220570981619,71.0,1,38000.0,0.8333333333333334,0.16666666666666666
13245,13308,5,5,0,0,0.0,0.0,5,5,2,5,2,1,1,5.0,0.13482142857142856,1.0,3.83,0.0,,2,,1.0,0.0
13246,13309,4,4,1,4,5.0,74.78,4,3,2,2,0,1,2,7.0,0.05277777777777778,0.175,217.51999999999995,0.34378447958808395,84.0,1,67000.0,1.0,0.25
13247,13310,4,3,2,2,7.0,46.61,4,3,1,4,2,2,0,10.0,0.2880952380952381,0.5892857142857143,101.63000000000001,0.45862442192266056,81.0,1,96000.0,0.75,0.5
13248,13311,5,4,2,12,7.0,34.91,5,5,3,3,2,1,2,5.0,0.044444444444444446,0.2232142857142857,44.89999999999999,0.7775055679287306,,2,,0.8,0.4
13249,13312,5,4,5,2,29.0,51.71000000000001,5,5,5,3,2,1,0,8.0,0.22589285714285715,0.19166666666666665,161.66,0.31986886057157,89.0,0,109000.0,0.8,1.0
13250,13313,4,4,3,2,13.0,44.95,4,4,4,4,2,1,0,7.0,0.049999999999999996,0.4928571428571429,70.0,0.6421428571428572,87.0,1,87000.0,1.0,0.75
13251,13314,5,5,4,4,13.0,76.3,5,5,4,5,1,2,1,6.0,0.15892857142857142,0.5616071428571429,136.03,0.5609056825700213,47.0,1,65000.0,1.0,0.8
13252,13315,5,4,1,0,5.0,0.0,5,5,5,3,1,1,1,5.0,0.27499999999999997,0.15,9.05,0.0,86.0,1,36000.0,0.8,0.2
13253,13316,2,2,0,0,0.0,0.0,2,2,1,2,1,1,0,6.0,0.6071428571428571,1.0,19.54,0.0,76.0,1,54000.0,1.0,0.0
13254,13317,5,3,0,0,0.0,0.0,5,5,3,4,1,2,1,7.0,0.03571428571428571,1.0,1.34,0.0,,2,,0.6,0.0
13255,13318,6,3,3,9,17.0,32.69,6,5,3,5,2,3,1,9.0,0.1375,1.0,48.86000000000001,0.6690544412607449,44.0,1,74000.0,0.5,0.5
13256,13319,6,2,1,4,5.0,24.52,6,3,0,6,1,1,1,8.0,0.225,0.625,43.65,0.5617411225658648,73.0,1,63000.0,0.3333333333333333,0.16666666666666666
13257,13320,5,3,2,6,8.0,22.950000000000003,5,5,3,4,3,2,0,7.0,0.5238095238095238,0.8571428571428571,40.78,0.5627758705247671,51.0,1,48000.0,0.6,0.4
13258,13321,5,4,2,4,10.0,10.98,5,5,4,4,3,0,1,6.0,0.18214285714285716,0.0,43.339999999999996,0.2533456391324412,27.0,1,69000.0,0.8,0.4
13259,13322,4,0,2,0,10.0,0.0,4,2,1,3,1,1,1,8.0,1.0,0.275,78.55,0.0,93.0,1,90000.0,0.0,0.5
13260,13323,6,3,6,2,45.0,40.870000000000005,6,4,4,5,3,1,0,11.0,0.049999999999999996,0.1482142857142857,222.97999999999996,0.18328998116423004,55.0,0,81000.0,0.5,1.0
13261,13324,5,4,4,6,12.0,32.419999999999995,5,5,4,4,1,3,1,6.0,0.2892857142857143,0.5976190476190476,86.11,0.3764951805829752,60.0,1,69000.0,0.8,0.8
13262,13325,6,4,4,2,14.0,73.67,6,6,5,5,1,1,2,4.0,0.20833333333333334,0.39166666666666666,126.07000000000001,0.5843578964067582,63.0,0,99000.0,0.6666666666666666,0.6666666666666666
13263,13326,3,2,3,2,15.0,19.59,3,1,0,3,1,1,0,12.0,0.28035714285714286,0.41785714285714287,72.81000000000002,0.26905644829006997,22.0,1,48000.0,0.6666666666666666,1.0
13264,13327,5,5,2,2,4.0,38.08,5,5,5,5,0,2,0,8.0,0.08125,0.35,38.08,1.0,66.0,0,64000.0,1.0,0.4
13265,13328,5,4,3,5,23.0,16.26,5,5,4,3,2,1,2,5.0,0.25,0.0,70.35000000000001,0.23113006396588487,23.0,1,53000.0,0.8,0.6
13266,13329,3,2,0,1,0.0,0.28,3,3,2,2,3,0,0,8.0,0.10714285714285714,1.0,9.020000000000001,0.03104212860310421,52.0,1,47000.0,0.6666666666666666,0.0
13267,13330,5,5,3,0,11.0,0.0,5,5,3,5,2,1,1,4.0,0.3366071428571429,0.125,209.3,0.0,31.0,0,69000.0,1.0,0.6
13268,13331,5,4,2,6,8.0,11.540000000000001,5,5,3,4,2,1,2,3.0,0.5151785714285714,0.35714285714285715,33.56999999999999,0.3437593089067621,72.0,1,40000.0,0.8,0.4
13269,13332,4,3,0,0,0.0,0.0,4,4,3,2,2,0,2,5.0,0.15,1.0,22.53,0.0,47.0,0,97000.0,0.75,0.0
13270,13333,3,3,1,1,10.0,26.17,3,3,2,2,1,0,2,3.0,0.2583333333333333,0.45,113.44,0.23069464033850495,74.0,1,89000.0,1.0,0.3333333333333333
13271,13334,3,3,1,0,10.0,0.0,3,3,1,2,1,0,1,5.0,0.4107142857142857,0.14285714285714285,131.32999999999998,0.0,57.0,0,56000.0,1.0,0.3333333333333333
13272,13335,6,6,0,0,0.0,0.0,6,5,5,4,1,3,1,8.0,0.041666666666666664,1.0,0.0,,42.0,1,64000.0,1.0,0.0
13273,13336,3,3,0,1,0.0,7.83,3,3,2,3,1,0,1,5.0,0.75,1.0,105.78999999999999,0.07401455714150676,42.0,1,74000.0,1.0,0.0
13274,13337,5,5,0,4,0.0,5.34,5,4,3,4,2,1,1,10.0,0.196875,1.0,5.91,0.9035532994923857,,2,,1.0,0.0
13275,13338,4,4,2,2,15.0,31.39,4,4,3,3,4,0,0,8.0,0.0976190476190476,0.875,48.07,0.6530060328687332,62.0,1,66000.0,1.0,0.5
13276,13339,4,3,2,0,10.0,0.0,4,2,0,4,0,1,1,10.0,0.14375,0.025,50.199999999999996,0.0,70.0,0,77000.0,0.75,0.5
13277,13340,4,3,2,2,15.0,13.84,4,4,3,4,2,0,0,8.0,0.3333333333333333,0.65,34.559999999999995,0.400462962962963,38.0,1,73000.0,0.75,0.5
13278,13341,5,4,0,1,0.0,2.79,5,4,4,4,2,2,0,11.0,0.2794642857142857,1.0,12.25,0.22775510204081634,61.0,1,66000.0,0.8,0.0
13279,13342,5,4,4,1,30.0,25.13,5,4,2,4,3,1,1,9.0,0.5839285714285715,0.21785714285714286,155.04,0.16208720330237358,25.0,0,71000.0,0.8,0.8
13280,13343,3,3,0,2,0.0,4.26,3,3,3,3,2,1,0,7.0,0.3,1.0,8.39,0.5077473182359952,55.0,1,48000.0,1.0,0.0
13281,13344,4,4,0,12,0.0,16.369999999999997,4,4,3,4,2,1,0,7.0,0.18571428571428572,1.0,26.519999999999996,0.6172699849170438,,2,,1.0,0.0
13282,13345,5,0,0,0,0.0,0.0,5,3,0,5,0,2,1,10.0,1.0,1.0,0.76,0.0,42.0,1,69000.0,0.0,0.0
13283,13346,5,4,4,3,20.0,38.440000000000005,5,3,3,4,1,1,1,8.0,0.07222222222222223,0.125,263.82,0.14570540520051553,40.0,0,67000.0,0.8,0.8
13284,13347,5,3,4,1,25.0,25.69,5,3,2,5,2,1,1,9.0,0.075,0.22499999999999998,168.35,0.1525987525987526,50.0,0,82000.0,0.6,0.8
13285,13348,3,3,0,0,0.0,0.0,3,3,2,3,1,2,0,7.0,0.15,1.0,50.08,0.0,72.0,1,61000.0,1.0,0.0
13286,13349,5,4,0,0,0.0,0.0,5,4,3,3,3,1,1,8.0,0.045238095238095244,1.0,112.16000000000001,0.0,70.0,1,75000.0,0.8,0.0
13287,13350,2,2,1,1,10.0,27.49,2,2,1,2,1,0,1,5.0,0.0,0.05,208.3,0.13197311569851175,56.0,0,116000.0,1.0,0.5
13288,13351,4,4,3,1,25.0,21.44,4,3,3,2,2,1,1,10.0,0.2261904761904762,0.22142857142857142,1152.94,0.018595937342793207,81.0,1,117000.0,1.0,0.75
13289,13352,4,3,1,15,3.0,35.83,4,4,1,4,1,1,0,6.0,0.03571428571428571,1.0,55.589999999999996,0.644540384961324,54.0,1,42000.0,0.75,0.25
13290,13353,5,5,2,7,5.0,25.18,5,5,4,5,2,2,1,6.0,0.521875,0.275,51.47999999999999,0.48912198912198923,66.0,0,32000.0,1.0,0.4
13291,13354,4,2,0,2,0.0,7.78,4,2,2,4,1,2,0,12.0,0.23750000000000002,1.0,15.899999999999999,0.489308176100629,23.0,0,46000.0,0.5,0.0
13292,13355,4,0,0,0,0.0,0.0,4,2,0,4,1,2,0,12.0,1.0,1.0,17.05,0.0,23.0,1,51000.0,0.0,0.0
13293,13356,5,4,4,5,22.0,80.85000000000001,5,4,2,3,2,2,1,9.0,0.03869047619047619,0.3214285714285714,134.02,0.6032681689300105,70.0,1,54000.0,0.8,0.8
13294,13357,4,3,1,1,5.0,9.27,4,3,2,3,2,1,1,9.0,0.12857142857142856,0.21428571428571427,60.4,0.15347682119205297,33.0,1,59000.0,0.75,0.25
13295,13358,5,4,5,3,25.0,32.09,5,5,3,5,3,2,0,7.0,0.059523809523809514,0.11904761904761903,111.03999999999999,0.28899495677233433,60.0,0,54000.0,0.8,1.0
13296,13359,4,4,2,1,10.0,6.36,4,3,2,3,1,2,1,8.0,0.2619047619047619,1.0,56.04,0.11349036402569594,32.0,0,40000.0,1.0,0.5
13297,13360,3,2,1,2,5.0,3.63,3,3,2,2,2,0,1,3.0,0.4666666666666667,1.0,14.14,0.2567185289957567,95.0,0,55000.0,0.6666666666666666,0.3333333333333333
13298,13361,4,4,0,3,0.0,9.19,4,4,2,2,1,1,2,5.0,0.1349206349206349,1.0,13.94,0.6592539454806312,,2,,1.0,0.0
13299,13362,3,3,0,0,0.0,0.0,3,2,1,3,0,2,1,9.0,0.15625,1.0,55.55,0.0,46.0,0,71000.0,1.0,0.0
13300,13363,3,3,0,5,0.0,15.479999999999999,3,3,2,2,1,0,2,3.0,0.95625,1.0,32.290000000000006,0.4794053886652213,40.0,2,57000.0,1.0,0.0
13301,13364,6,6,5,4,31.0,79.71000000000001,6,6,5,6,2,1,1,6.0,0.09428571428571428,0.17714285714285713,181.37,0.4394883387550312,41.0,1,71000.0,1.0,0.8333333333333334
13302,13365,6,5,1,3,3.0,10.24,6,5,3,5,1,2,2,7.0,0.1674107142857143,0.8928571428571429,16.78,0.6102502979737783,,2,,0.8333333333333334,0.16666666666666666
13303,13366,5,4,3,10,10.0,32.510000000000005,5,5,5,4,2,2,1,6.0,0.061111111111111116,0.25,80.64,0.4031498015873016,24.0,0,54000.0,0.8,0.6
13304,13367,2,2,2,1,10.0,415.14,2,1,1,2,1,1,0,12.0,0.05,0.7,496.72,0.8357626026735383,55.0,0,46000.0,1.0,1.0
13305,13368,6,6,4,3,25.0,47.19,6,6,3,5,3,0,1,5.0,0.2739285714285714,0.3142857142857143,151.15,0.31220641746609323,71.0,0,75000.0,1.0,0.6666666666666666
13306,13369,5,3,0,4,0.0,11.430000000000001,5,4,3,4,0,3,1,10.0,0.10555555555555556,1.0,11.430000000000001,1.0,71.0,1,47000.0,0.6,0.0
13307,13370,6,4,2,3,10.0,4.59,6,5,3,6,2,2,0,9.0,0.25952380952380955,1.0,18.07,0.2540121748754842,94.0,1,33000.0,0.6666666666666666,0.3333333333333333
13308,13371,3,3,3,2,15.0,42.78,3,3,3,3,1,0,0,5.0,0.025,0.425,93.68,0.45666097352690005,71.0,1,72000.0,1.0,1.0
13309,13372,5,3,0,3,0.0,4.42,5,4,3,4,4,1,0,10.0,0.0857142857142857,1.0,6.26,0.7060702875399362,71.0,1,41000.0,0.6,0.0
13310,13373,5,5,3,6,13.0,96.75,5,5,4,3,2,1,1,4.0,0.042261904761904764,0.09285714285714286,193.68,0.49953531598513007,57.0,1,74000.0,1.0,0.6
13311,13374,6,6,0,3,0.0,7.989999999999999,6,6,3,6,2,1,0,6.0,0.07142857142857142,1.0,7.989999999999999,1.0,,2,,1.0,0.0
13312,13375,3,1,2,0,7.0,0.0,3,3,3,2,1,1,1,5.0,1.0,1.0,20.490000000000002,0.0,59.0,1,39000.0,0.3333333333333333,0.6666666666666666
13313,13376,5,3,0,0,0.0,0.0,5,5,3,4,1,2,1,6.0,0.41428571428571426,1.0,0.0,,69.0,0,116000.0,0.6,0.0
13314,13377,5,4,1,3,3.0,10.5,5,5,3,5,0,3,1,7.0,0.1994047619047619,0.25,33.69,0.3116651825467498,,2,,0.8,0.2
13315,13378,4,4,4,2,25.0,48.400000000000006,4,2,2,4,2,1,0,12.0,0.19999999999999998,0.3625,152.81,0.3167331980891303,50.0,1,82000.0,1.0,1.0
13316,13379,4,4,3,4,17.0,84.32,4,4,2,3,2,1,1,6.0,0.09821428571428571,0.41607142857142854,189.39000000000001,0.4452188605522994,83.0,0,93000.0,1.0,0.75
13317,13380,4,4,3,2,30.0,37.07,4,4,4,2,2,0,0,10.0,0.047619047619047616,0.15238095238095237,191.35,0.19372876927096944,56.0,0,92000.0,1.0,0.75
13318,13381,3,3,3,3,22.0,38.239999999999995,3,3,2,2,2,1,0,10.0,0.15714285714285714,0.5714285714285714,155.19,0.24640762935756166,46.0,1,57000.0,1.0,1.0
13319,13382,4,4,3,11,7.0,27.76,4,4,3,3,1,3,0,9.0,0.08333333333333333,0.225,56.17999999999999,0.4941260234959061,51.0,1,53000.0,1.0,0.75
13320,13383,5,2,3,4,7.0,17.519999999999996,5,4,2,5,1,4,0,10.0,0.05,0.425,60.89999999999999,0.28768472906403936,44.0,1,65000.0,0.4,0.6
13321,13384,3,3,2,1,7.0,12.61,3,3,1,3,2,1,0,7.0,0.10714285714285714,0.10714285714285714,84.34,0.14951387242115247,36.0,0,79000.0,1.0,0.6666666666666666
13322,13385,6,2,0,2,0.0,3.25,6,4,3,4,1,1,2,6.0,0.4416666666666667,1.0,13.049999999999999,0.24904214559386975,67.0,1,35000.0,0.3333333333333333,0.0
13323,13386,3,1,2,1,12.0,26.4,3,3,2,2,2,1,0,10.0,0.05,0.4,196.04999999999998,0.13465952563121653,51.0,0,118000.0,0.3333333333333333,0.6666666666666666
13324,13387,5,3,0,7,0.0,18.409999999999997,5,3,3,5,2,2,0,10.0,0.03333333333333333,1.0,25.69,0.7166212534059944,40.0,0,36000.0,0.6,0.0
13325,13388,5,3,1,4,5.0,27.42,5,5,4,4,4,0,0,8.0,0.075,1.0,53.57,0.5118536494306515,61.0,1,33000.0,0.6,0.2
13326,13389,4,2,0,1,0.0,1.73,4,3,2,4,1,2,1,8.0,0.16785714285714284,1.0,8.4,0.20595238095238094,,2,,0.5,0.0
13327,13390,6,5,1,1,3.0,1.49,6,6,5,5,3,2,0,8.0,0.1392857142857143,1.0,11.040000000000001,0.13496376811594202,,2,,0.8333333333333334,0.16666666666666666
13328,13391,2,2,1,0,2.0,0.0,2,2,2,1,0,1,1,5.0,0.16666666666666666,1.0,80.49,0.0,39.0,0,85000.0,1.0,0.5
13329,13392,5,3,2,0,7.0,0.0,5,5,3,4,2,1,2,4.0,0.2625,0.32142857142857145,87.41,0.0,59.0,1,88000.0,0.6,0.4
13330,13393,5,5,3,3,10.0,52.32000000000001,5,5,3,4,1,2,2,4.0,0.23511904761904762,0.1380952380952381,225.28000000000003,0.23224431818181818,49.0,1,70000.0,1.0,0.6
13331,13394,5,3,4,3,22.0,35.84,5,3,2,4,2,2,0,11.0,0.0,0.17976190476190476,176.83,0.20268054063224566,36.0,0,53000.0,0.6,0.8
13332,13395,5,5,4,2,22.0,45.0,5,3,1,4,1,2,1,10.0,0.15178571428571427,0.12023809523809521,322.89,0.139366347672582,58.0,2,86000.0,1.0,0.8
13333,13396,5,4,4,3,27.0,62.72,5,5,4,4,3,1,0,9.0,0.12857142857142856,0.3333333333333333,232.32999999999996,0.2699608315757759,55.0,0,81000.0,0.8,0.8
13334,13397,6,6,2,12,7.0,32.67,6,6,6,4,3,1,0,9.0,0.21142857142857144,1.0,45.37,0.720079347586511,,2,,1.0,0.3333333333333333
13335,13398,4,4,2,4,5.0,46.91,4,4,4,2,0,2,1,6.0,0.1388888888888889,0.12142857142857143,71.85000000000001,0.6528879610299233,47.0,1,37000.0,1.0,0.5
13336,13399,5,4,4,3,20.0,59.080000000000005,5,5,2,4,2,2,1,6.0,0.09821428571428571,0.07142857142857142,146.96,0.4020141535111595,89.0,0,78000.0,0.8,0.8
13337,13400,5,3,4,1,19.0,39.71,5,5,4,5,2,3,0,8.0,0.275,0.20119047619047617,199.07,0.19947757070377256,70.0,0,119000.0,0.6,0.8
13338,13401,5,4,5,3,29.0,41.31,5,5,4,3,2,2,0,9.0,0.25535714285714284,0.12946428571428573,255.77,0.16151229620362045,28.0,0,71000.0,0.8,1.0
13339,13402,4,4,3,3,17.0,62.83,4,4,1,4,2,1,1,6.0,0.2125,0.21785714285714286,175.84,0.3573134667879891,44.0,1,77000.0,1.0,0.75
13340,13403,4,3,3,5,8.0,24.1,4,4,3,4,0,3,0,9.0,0.055357142857142855,0.2107142857142857,100.67,0.2393960464885269,56.0,1,47000.0,0.75,0.75
13341,13404,3,2,0,7,0.0,13.039999999999997,3,3,1,3,2,0,1,5.0,0.0,1.0,31.029999999999998,0.4202384788913954,19.0,1,31000.0,0.6666666666666666,0.0
