,person,offer_id,offer received,offer viewed,offer completed,transaction,reward,amount
54600,14665,4.0,1,1,1,1,3.0,27.42
54601,14665,7.0,1,1,1,1,2.0,19.58
54602,14665,9.0,1,1,1,1,5.0,21.92
54603,14666,1.0,1,1,0,0,0.0,0.0
54604,14666,2.0,1,1,1,1,5.0,9.11
54605,14666,6.0,1,1,1,0,10.0,0.0
54606,14666,8.0,1,1,1,0,2.0,0.0
54607,14666,9.0,1,1,1,0,5.0,0.0
54608,14667,0.0,1,1,0,3,0.0,54.39
54609,14667,2.0,1,1,1,0,5.0,0.0
54610,14667,4.0,1,1,1,1,3.0,17.61
54611,14667,8.0,2,2,2,1,4.0,20.42
54612,14667,9.0,1,1,1,1,5.0,16.01
54613,14668,0.0,2,0,0,0,0.0,0.0
54614,14668,8.0,1,0,0,0,0.0,0.0
54615,14669,0.0,2,2,0,2,0.0,24.049999999999997
54616,14669,2.0,1,1,1,1,5.0,18.88
54617,14669,3.0,1,1,1,1,5.0,15.72
54618,14669,6.0,1,1,1,0,10.0,0.0
54619,14669,7.0,1,1,1,1,2.0,14.85
54620,14670,4.0,1,1,0,0,0.0,0.0
54621,14670,7.0,2,2,1,0,2.0,0.0
54622,14670,8.0,2,2,1,1,2.0,10.75
54623,14671,6.0,1,0,0,0,0.0,0.0
54624,14671,9.0,3,3,3,0,15.0,0.0
54625,14672,5.0,1,1,1,1,10.0,29.92
54626,14672,8.0,2,2,1,1,2.0,24.31
54627,14672,9.0,1,1,1,0,5.0,0.0
54628,14673,0.0,1,1,0,0,0.0,0.0
54629,14673,1.0,1,1,0,0,0.0,0.0
54630,14673,4.0,1,1,0,0,0.0,0.0
54631,14674,0.0,3,1,0,1,0.0,5.73
54632,14674,3.0,1,1,0,2,0.0,3.25
54633,14674,9.0,2,0,0,0,0.0,0.0
54634,14675,1.0,1,1,0,0,0.0,0.0
54635,14675,3.0,2,2,1,0,5.0,0.0
54636,14675,7.0,1,1,1,1,2.0,26.63
54637,14675,9.0,1,0,1,0,5.0,0.0
54638,14676,3.0,2,2,2,0,10.0,0.0
54639,14676,6.0,1,1,0,0,0.0,0.0
54640,14676,8.0,1,0,0,0,0.0,0.0
54641,14677,1.0,1,0,0,0,0.0,0.0
54642,14677,4.0,1,1,1,0,3.0,0.0
54643,14677,5.0,2,2,2,2,20.0,62.61
54644,14677,8.0,1,0,1,0,2.0,0.0
54645,14678,2.0,1,1,1,1,5.0,8.26
54646,14678,3.0,1,1,1,1,5.0,13.58
54647,14678,5.0,2,2,2,0,20.0,0.0
54648,14678,9.0,2,1,2,2,10.0,23.21
54649,14679,0.0,1,1,0,1,0.0,20.17
54650,14679,5.0,1,1,1,0,10.0,0.0
54651,14679,6.0,1,1,1,0,10.0,0.0
54652,14679,7.0,1,1,1,0,2.0,0.0
54653,14679,8.0,1,1,0,0,0.0,0.0
54654,14680,1.0,1,1,0,1,0.0,2.93
54655,14680,5.0,1,1,0,0,0.0,0.0
54656,14680,6.0,2,2,1,7,10.0,106.53
54657,14680,8.0,1,0,0,0,0.0,0.0
54658,14681,0.0,1,1,0,0,0.0,0.0
54659,14681,1.0,1,1,0,0,0.0,0.0
54660,14681,2.0,2,0,1,0,5.0,0.0
54661,14681,6.0,1,1,1,1,10.0,19.36
54662,14682,2.0,1,0,0,0,0.0,0.0
54663,14682,3.0,1,1,0,4,0.0,6.609999999999999
54664,14682,4.0,1,1,1,0,3.0,0.0
54665,14682,6.0,1,1,0,2,0.0,15.58
54666,14682,9.0,1,0,0,0,0.0,0.0
54667,14683,0.0,1,1,0,1,0.0,12.01
54668,14683,2.0,1,1,1,0,5.0,0.0
54669,14683,4.0,1,1,1,0,3.0,0.0
54670,14683,5.0,1,1,1,0,10.0,0.0
54671,14684,5.0,1,1,1,1,10.0,12.55
54672,14684,6.0,1,1,0,0,0.0,0.0
54673,14685,3.0,1,0,0,0,0.0,0.0
54674,14685,6.0,1,1,0,3,0.0,3.5199999999999996
54675,14685,7.0,1,1,0,4,0.0,9.55
54676,14685,8.0,1,1,0,0,0.0,0.0
54677,14686,2.0,1,0,1,0,5.0,0.0
54678,14686,4.0,1,1,1,1,3.0,16.59
54679,14686,5.0,1,1,0,0,0.0,0.0
54680,14687,4.0,1,1,1,1,3.0,19.03
54681,14687,7.0,1,1,1,1,2.0,17.22
54682,14687,8.0,2,2,2,1,4.0,25.62
54683,14687,9.0,1,0,1,0,5.0,0.0
54684,14688,3.0,1,1,0,1,0.0,1.11
54685,14688,4.0,1,1,0,0,0.0,0.0
54686,14688,5.0,1,1,1,0,10.0,0.0
54687,14688,8.0,1,0,1,0,2.0,0.0
54688,14688,9.0,1,0,0,0,0.0,0.0
54689,14689,0.0,1,1,0,0,0.0,0.0
54690,14689,1.0,1,1,0,0,0.0,0.0
54691,14689,3.0,1,1,1,1,5.0,13.82
54692,14689,8.0,1,1,1,1,2.0,15.59
54693,14690,2.0,1,1,1,0,5.0,0.0
54694,14690,7.0,1,1,1,1,2.0,11.07
54695,14690,9.0,1,1,0,0,0.0,0.0
54696,14691,3.0,1,1,0,0,0.0,0.0
54697,14691,4.0,1,1,1,1,3.0,35.09
54698,14691,5.0,1,0,1,0,10.0,0.0
54699,14691,6.0,1,1,1,1,10.0,29.09
54700,14691,9.0,1,0,1,0,5.0,0.0
54701,14692,3.0,2,2,0,0,0.0,0.0
54702,14692,5.0,1,1,0,0,0.0,0.0
54703,14692,9.0,1,0,0,0,0.0,0.0
54704,14693,7.0,2,2,2,2,4.0,19.65
54705,14693,8.0,1,0,0,0,0.0,0.0
54706,14693,9.0,1,0,1,0,5.0,0.0
54707,14694,0.0,1,1,0,2,0.0,65.01
54708,14694,3.0,1,1,0,0,0.0,0.0
54709,14694,6.0,2,2,0,1,0.0,9.65
54710,14694,7.0,1,1,1,1,2.0,31.94
54711,14695,6.0,1,1,0,0,0.0,0.0
54712,14695,8.0,1,0,0,0,0.0,0.0
54713,14696,0.0,2,1,0,2,0.0,64.05
54714,14696,1.0,1,0,0,0,0.0,0.0
54715,14696,2.0,1,0,1,0,5.0,0.0
54716,14696,4.0,1,1,1,1,3.0,17.49
54717,14696,6.0,1,1,1,0,10.0,0.0
54718,14697,2.0,2,1,1,1,5.0,27.28
54719,14697,5.0,1,1,1,1,10.0,39.96
54720,14697,9.0,2,0,2,0,10.0,0.0
54721,14698,2.0,2,2,2,0,10.0,0.0
54722,14698,4.0,1,1,1,2,3.0,19.83
54723,14699,4.0,1,1,1,0,3.0,0.0
54724,14699,5.0,1,1,1,1,10.0,22.68
54725,14699,6.0,1,1,1,1,10.0,20.39
54726,14699,7.0,1,1,1,0,2.0,0.0
54727,14699,8.0,1,0,1,0,2.0,0.0
54728,14700,1.0,2,2,0,2,0.0,8.030000000000001
54729,14700,4.0,1,0,1,0,3.0,0.0
54730,14700,5.0,2,2,0,3,0.0,11.93
54731,14701,0.0,1,0,0,0,0.0,0.0
54732,14701,1.0,1,1,0,5,0.0,64.33
54733,14701,8.0,1,0,0,0,0.0,0.0
54734,14701,9.0,1,1,1,2,5.0,31.81
54735,14702,0.0,1,0,0,0,0.0,0.0
54736,14702,1.0,1,1,0,1,0.0,17.93
54737,14702,3.0,1,1,1,1,5.0,18.86
54738,14702,4.0,1,1,1,1,3.0,27.02
54739,14702,9.0,1,1,1,0,5.0,0.0
54740,14703,1.0,1,1,0,1,0.0,4.1
54741,14703,4.0,1,1,0,1,0.0,2.13
54742,14703,5.0,1,1,0,0,0.0,0.0
54743,14703,7.0,1,1,0,1,0.0,1.76
54744,14704,3.0,1,1,1,1,5.0,10.55
54745,14704,4.0,1,1,1,0,3.0,0.0
54746,14704,5.0,1,1,1,1,10.0,12.66
54747,14704,7.0,2,2,2,2,4.0,25.15
54748,14705,1.0,1,1,0,0,0.0,0.0
54749,14705,2.0,3,3,3,2,15.0,40.34
54750,14705,8.0,1,1,1,1,2.0,17.72
54751,14706,0.0,1,0,0,0,0.0,0.0
54752,14706,2.0,1,0,0,0,0.0,0.0
54753,14706,4.0,1,1,1,0,3.0,0.0
54754,14706,7.0,2,2,2,1,4.0,13.1
54755,14707,2.0,1,1,1,0,5.0,0.0
54756,14707,4.0,2,2,2,2,6.0,34.5
54757,14707,8.0,2,2,2,2,4.0,32.22
54758,14708,5.0,2,2,2,2,20.0,75.65
54759,14708,6.0,1,1,1,1,10.0,15.79
54760,14708,7.0,1,1,1,0,2.0,0.0
54761,14709,0.0,1,0,0,0,0.0,0.0
54762,14709,5.0,1,1,0,0,0.0,0.0
54763,14709,6.0,1,1,0,0,0.0,0.0
54764,14709,7.0,1,1,1,0,2.0,0.0
54765,14709,9.0,1,0,0,0,0.0,0.0
54766,14710,1.0,1,1,0,0,0.0,0.0
54767,14710,9.0,1,1,1,0,5.0,0.0
54768,14711,4.0,1,1,1,1,3.0,33.14
54769,14711,6.0,1,1,0,0,0.0,0.0
54770,14711,7.0,1,1,1,1,2.0,23.9
54771,14711,9.0,1,1,0,0,0.0,0.0
54772,14712,0.0,1,0,0,0,0.0,0.0
54773,14712,1.0,2,2,0,2,0.0,10.73
54774,14712,7.0,1,1,0,0,0.0,0.0
54775,14713,2.0,2,2,1,0,5.0,0.0
54776,14713,5.0,2,2,2,2,20.0,381.31
54777,14714,5.0,1,0,1,0,10.0,0.0
54778,14714,6.0,1,1,0,0,0.0,0.0
54779,14714,9.0,1,0,1,0,5.0,0.0
54780,14715,3.0,1,1,1,3,5.0,10.52
54781,14715,4.0,1,1,0,0,0.0,0.0
54782,14715,5.0,1,1,0,5,0.0,12.48
54783,14715,8.0,1,1,1,0,2.0,0.0
54784,14716,0.0,1,1,0,1,0.0,14.86
54785,14716,1.0,1,1,0,1,0.0,10.36
54786,14716,2.0,2,2,2,1,10.0,19.07
54787,14717,7.0,1,1,1,1,2.0,2.56
54788,14717,8.0,1,0,1,0,2.0,0.0
54789,14717,9.0,2,0,0,0,0.0,0.0
54790,14718,0.0,1,1,0,0,0.0,0.0
54791,14718,1.0,1,0,0,0,0.0,0.0
54792,14718,6.0,1,1,0,1,0.0,0.5
54793,14718,7.0,1,1,0,0,0.0,0.0
54794,14719,3.0,1,1,0,1,0.0,1.58
54795,14719,7.0,3,3,2,4,4.0,11.18
54796,14719,9.0,1,0,0,0,0.0,0.0
54797,14720,1.0,2,2,0,2,0.0,8.08
54798,14720,5.0,1,1,0,0,0.0,0.0
54799,14721,2.0,1,1,1,1,5.0,10.16
54800,14721,4.0,1,1,1,1,3.0,17.68
54801,14721,5.0,1,1,1,0,10.0,0.0
54802,14721,8.0,1,1,0,0,0.0,0.0
54803,14722,0.0,3,1,0,0,0.0,0.0
54804,14722,2.0,1,0,1,0,5.0,0.0
54805,14722,5.0,1,1,1,1,10.0,13.11
54806,14722,7.0,1,1,1,1,2.0,11.44
54807,14723,0.0,2,0,0,0,0.0,0.0
54808,14723,2.0,1,0,0,0,0.0,0.0
54809,14723,3.0,1,1,0,0,0.0,0.0
54810,14723,4.0,1,1,1,3,3.0,5.72
54811,14723,9.0,1,0,0,0,0.0,0.0
54812,14724,0.0,1,0,0,0,0.0,0.0
54813,14724,5.0,1,0,1,0,10.0,0.0
54814,14724,7.0,2,2,2,2,4.0,40.96
54815,14724,8.0,1,1,1,0,2.0,0.0
54816,14725,0.0,1,0,0,0,0.0,0.0
54817,14725,4.0,1,1,1,0,3.0,0.0
54818,14725,5.0,1,1,0,0,0.0,0.0
54819,14725,9.0,1,0,0,0,0.0,0.0
54820,14726,0.0,1,1,0,0,0.0,0.0
54821,14726,3.0,1,1,1,0,5.0,0.0
54822,14726,7.0,2,2,2,0,4.0,0.0
54823,14727,3.0,1,1,1,0,5.0,0.0
54824,14727,4.0,1,1,1,1,3.0,17.9
54825,14727,8.0,1,1,1,0,2.0,0.0
54826,14727,9.0,1,0,1,0,5.0,0.0
54827,14728,0.0,1,1,0,0,0.0,0.0
54828,14728,2.0,1,1,0,0,0.0,0.0
54829,14728,8.0,1,1,0,0,0.0,0.0
54830,14729,3.0,1,1,0,0,0.0,0.0
54831,14729,4.0,2,1,0,0,0.0,0.0
54832,14729,5.0,1,1,0,1,0.0,1.69
54833,14729,7.0,1,1,0,0,0.0,0.0
54834,14729,8.0,1,0,0,0,0.0,0.0
54835,14730,1.0,1,1,0,3,0.0,25.22
54836,14730,2.0,1,1,1,0,5.0,0.0
54837,14730,4.0,1,1,1,1,3.0,16.79
54838,14731,0.0,1,0,0,0,0.0,0.0
54839,14731,6.0,1,1,1,0,10.0,0.0
54840,14731,7.0,1,1,1,0,2.0,0.0
54841,14732,0.0,1,1,0,0,0.0,0.0
54842,14732,1.0,1,1,0,1,0.0,12.89
54843,14732,2.0,1,1,1,0,5.0,0.0
54844,14732,9.0,2,1,1,1,5.0,15.63
54845,14733,1.0,1,1,0,0,0.0,0.0
54846,14733,4.0,1,1,1,0,3.0,0.0
54847,14733,5.0,1,1,1,1,10.0,24.93
54848,14733,6.0,1,1,0,0,0.0,0.0
54849,14733,9.0,1,1,1,0,5.0,0.0
54850,14734,0.0,1,0,0,0,0.0,0.0
54851,14734,1.0,2,2,0,1,0.0,23.15
54852,14734,4.0,2,2,2,2,6.0,51.41
54853,14734,8.0,1,1,1,0,2.0,0.0
54854,14735,0.0,1,0,0,0,0.0,0.0
54855,14735,4.0,1,1,1,0,3.0,0.0
54856,14735,5.0,1,1,1,0,10.0,0.0
54857,14735,7.0,1,1,0,0,0.0,0.0
54858,14735,8.0,1,0,0,0,0.0,0.0
54859,14735,9.0,1,0,0,0,0.0,0.0
54860,14736,0.0,1,0,0,0,0.0,0.0
54861,14736,3.0,1,1,1,0,5.0,0.0
54862,14736,4.0,1,1,0,0,0.0,0.0
54863,14737,2.0,1,0,1,0,5.0,0.0
54864,14737,3.0,1,0,0,0,0.0,0.0
54865,14737,4.0,1,1,1,0,3.0,0.0
54866,14737,6.0,1,1,1,0,10.0,0.0
54867,14737,7.0,1,1,1,0,2.0,0.0
54868,14737,9.0,1,0,0,0,0.0,0.0
54869,14738,4.0,1,1,1,1,3.0,22.54
54870,14738,5.0,1,1,0,0,0.0,0.0
54871,14738,7.0,1,1,1,1,2.0,23.21
54872,14738,9.0,1,1,1,0,5.0,0.0
54873,14739,3.0,1,1,0,0,0.0,0.0
54874,14739,5.0,1,1,0,0,0.0,0.0
54875,14739,7.0,1,1,1,1,2.0,22.33
54876,14739,9.0,1,1,1,0,5.0,0.0
54877,14740,2.0,1,0,0,0,0.0,0.0
54878,14740,7.0,1,1,1,3,2.0,10.39
54879,14741,0.0,1,1,0,2,0.0,6.029999999999999
54880,14741,2.0,1,1,0,0,0.0,0.0
54881,14741,3.0,1,1,0,0,0.0,0.0
54882,14741,6.0,1,1,0,3,0.0,10.77
54883,14742,2.0,1,0,1,0,5.0,0.0
54884,14742,6.0,2,2,0,2,0.0,7.55
54885,14742,7.0,2,2,1,2,2.0,10.48
54886,14743,0.0,1,0,0,0,0.0,0.0
54887,14743,1.0,2,2,0,0,0.0,0.0
54888,14743,3.0,1,1,0,3,0.0,6.23
54889,14743,4.0,1,1,0,1,0.0,2.25
54890,14743,9.0,1,0,0,0,0.0,0.0
54891,14744,2.0,1,1,0,0,0.0,0.0
54892,14744,3.0,1,1,0,2,0.0,1.34
54893,14744,7.0,1,1,0,3,0.0,3.5100000000000002
54894,14744,9.0,1,1,1,3,5.0,13.88
54895,14745,2.0,1,1,1,0,5.0,0.0
54896,14745,3.0,1,0,0,0,0.0,0.0
54897,14745,7.0,1,1,1,1,2.0,32.12
54898,14746,0.0,1,0,0,0,0.0,0.0
54899,14746,2.0,2,1,1,0,5.0,0.0
54900,14746,5.0,1,1,0,0,0.0,0.0
54901,14746,7.0,1,1,1,5,2.0,14.3
54902,14746,9.0,1,0,0,0,0.0,0.0
54903,14747,0.0,2,2,0,0,0.0,0.0
54904,14747,2.0,1,1,0,0,0.0,0.0
54905,14747,4.0,1,1,0,0,0.0,0.0
54906,14747,7.0,1,1,1,0,2.0,0.0
54907,14747,9.0,1,1,1,0,5.0,0.0
54908,14748,0.0,1,1,0,0,0.0,0.0
54909,14748,5.0,2,2,0,2,0.0,4.72
54910,14749,0.0,1,1,0,1,0.0,17.35
54911,14749,3.0,1,1,1,1,5.0,26.25
54912,14749,4.0,1,1,1,1,3.0,20.53
54913,14749,6.0,1,1,1,1,10.0,14.22
54914,14749,7.0,1,1,1,1,2.0,19.24
54915,14749,9.0,1,1,1,0,5.0,0.0
54916,14750,0.0,1,0,0,0,0.0,0.0
54917,14750,1.0,1,1,0,2,0.0,1.82
54918,14750,2.0,1,0,0,0,0.0,0.0
54919,14750,5.0,1,1,0,0,0.0,0.0
54920,14751,2.0,1,0,0,0,0.0,0.0
54921,14751,4.0,1,1,1,1,3.0,35.79
54922,14751,6.0,1,1,1,0,10.0,0.0
54923,14751,8.0,1,0,1,0,2.0,0.0
54924,14751,9.0,2,0,2,0,10.0,0.0
54925,14752,2.0,1,0,1,0,5.0,0.0
54926,14752,4.0,1,1,1,0,3.0,0.0
54927,14752,8.0,1,0,0,0,0.0,0.0
54928,14752,9.0,2,0,1,0,5.0,0.0
54929,14753,1.0,1,1,0,0,0.0,0.0
54930,14753,2.0,1,1,1,1,5.0,17.44
54931,14753,4.0,2,2,2,2,6.0,24.29
54932,14753,5.0,1,1,1,0,10.0,0.0
54933,14753,7.0,1,1,1,0,2.0,0.0
54934,14754,1.0,1,1,0,0,0.0,0.0
54935,14754,5.0,1,1,0,0,0.0,0.0
54936,14754,8.0,1,0,1,0,2.0,0.0
54937,14755,2.0,1,0,0,0,0.0,0.0
54938,14755,3.0,1,1,0,1,0.0,1.87
54939,14755,8.0,2,1,1,0,2.0,0.0
54940,14755,9.0,1,0,0,0,0.0,0.0
54941,14756,4.0,1,1,0,0,0.0,0.0
54942,14756,6.0,1,1,0,0,0.0,0.0
54943,14756,9.0,1,0,0,0,0.0,0.0
54944,14757,0.0,2,0,0,0,0.0,0.0
54945,14757,1.0,1,1,0,0,0.0,0.0
54946,14757,4.0,2,2,0,0,0.0,0.0
54947,14757,6.0,1,1,0,0,0.0,0.0
54948,14758,1.0,1,1,0,0,0.0,0.0
54949,14758,5.0,1,0,1,0,10.0,0.0
54950,14758,6.0,1,1,1,1,10.0,21.32
54951,14758,8.0,1,0,1,0,2.0,0.0
54952,14759,0.0,1,1,0,0,0.0,0.0
54953,14759,4.0,2,2,2,3,6.0,8.4
54954,14760,0.0,1,1,0,3,0.0,60.730000000000004
54955,14760,1.0,2,2,0,1,0.0,26.41
54956,14760,9.0,1,1,1,1,5.0,31.42
54957,14761,0.0,1,1,0,0,0.0,0.0
54958,14761,1.0,1,1,0,0,0.0,0.0
54959,14761,6.0,1,1,1,1,10.0,24.24
54960,14761,8.0,1,1,1,1,2.0,20.56
54961,14761,9.0,1,1,1,1,5.0,21.32
54962,14762,1.0,1,1,0,0,0.0,0.0
54963,14762,3.0,1,1,1,1,5.0,10.7
54964,14762,6.0,2,2,2,1,20.0,11.36
54965,14762,9.0,1,0,1,0,5.0,0.0
54966,14764,4.0,2,2,2,2,6.0,47.93
54967,14764,7.0,2,2,1,0,2.0,0.0
54968,14764,9.0,1,0,1,0,5.0,0.0
54969,14765,0.0,1,1,0,1,0.0,21.55
54970,14765,1.0,2,2,0,0,0.0,0.0
54971,14765,9.0,1,1,1,2,5.0,25.8
54972,14766,0.0,1,1,0,0,0.0,0.0
54973,14766,1.0,1,1,0,1,0.0,1.48
54974,14766,2.0,1,0,0,0,0.0,0.0
54975,14766,8.0,1,0,0,0,0.0,0.0
54976,14767,0.0,2,1,0,0,0.0,0.0
54977,14767,4.0,1,1,1,0,3.0,0.0
54978,14767,8.0,1,1,0,0,0.0,0.0
54979,14768,3.0,1,1,0,0,0.0,0.0
54980,14768,5.0,1,1,0,3,0.0,5.1000000000000005
54981,14768,8.0,2,1,1,1,2.0,3.5
54982,14769,0.0,1,1,0,0,0.0,0.0
54983,14769,1.0,1,1,0,0,0.0,0.0
54984,14769,8.0,2,2,2,2,4.0,40.45
54985,14770,2.0,1,0,1,0,5.0,0.0
54986,14770,3.0,1,1,1,1,5.0,42.58
54987,14770,8.0,1,1,1,1,2.0,25.34
54988,14770,9.0,2,0,2,0,10.0,0.0
54989,14771,1.0,2,2,0,3,0.0,48.26
54990,14771,4.0,1,1,1,1,3.0,19.08
54991,14771,6.0,1,1,1,0,10.0,0.0
54992,14772,2.0,1,0,0,0,0.0,0.0
54993,14772,3.0,2,2,0,2,0.0,7.16
54994,14772,5.0,1,1,0,0,0.0,0.0
54995,14772,7.0,1,0,0,0,0.0,0.0
54996,14773,2.0,1,0,1,0,5.0,0.0
54997,14773,3.0,1,1,0,1,0.0,3.7800000000000002
54998,14773,5.0,2,2,1,6,10.0,32.78
54999,14773,6.0,1,1,0,2,0.0,7.800000000000001
55000,14773,7.0,1,1,1,0,2.0,0.0
55001,14774,0.0,1,0,0,0,0.0,0.0
55002,14774,1.0,1,1,0,0,0.0,0.0
55003,14774,7.0,1,1,0,1,0.0,0.8
55004,14774,8.0,1,0,0,0,0.0,0.0
55005,14775,1.0,1,1,0,0,0.0,0.0
55006,14775,2.0,1,1,1,1,5.0,28.94
55007,14775,3.0,1,1,0,0,0.0,0.0
55008,14776,0.0,1,1,0,0,0.0,0.0
55009,14776,1.0,1,1,0,0,0.0,0.0
55010,14776,4.0,1,1,1,0,3.0,0.0
55011,14776,5.0,1,0,1,0,10.0,0.0
55012,14776,6.0,1,1,1,1,10.0,35.52
55013,14776,9.0,1,0,0,0,0.0,0.0
55014,14777,8.0,1,1,1,0,2.0,0.0
55015,14777,9.0,1,1,1,1,5.0,18.05
55016,14778,0.0,1,1,0,0,0.0,0.0
55017,14778,3.0,1,1,0,0,0.0,0.0
55018,14778,5.0,1,1,0,0,0.0,0.0
55019,14778,6.0,2,2,1,0,10.0,0.0
55020,14778,7.0,1,1,1,1,2.0,15.07
55021,14779,0.0,1,1,0,2,0.0,57.49
55022,14779,1.0,1,0,0,0,0.0,0.0
55023,14779,3.0,2,2,2,1,10.0,16.73
55024,14779,4.0,1,1,1,0,3.0,0.0
55025,14780,1.0,2,2,0,1,0.0,3.5
55026,14780,6.0,1,1,0,1,0.0,3.52
55027,14781,0.0,1,0,0,0,0.0,0.0
55028,14781,9.0,1,0,0,0,0.0,0.0
55029,14782,0.0,1,0,0,0,0.0,0.0
55030,14782,3.0,2,2,0,1,0.0,3.2
55031,14782,6.0,1,1,0,0,0.0,0.0
55032,14783,0.0,3,2,0,1,0.0,5.16
55033,14783,1.0,2,2,0,3,0.0,12.96
55034,14783,8.0,1,0,0,0,0.0,0.0
55035,14784,2.0,1,1,1,1,5.0,20.05
55036,14784,6.0,1,1,1,1,10.0,16.32
55037,14784,8.0,1,1,1,0,2.0,0.0
55038,14785,1.0,2,2,0,4,0.0,13.21
55039,14785,4.0,1,1,1,3,3.0,9.33
55040,14785,8.0,1,0,1,0,2.0,0.0
55041,14786,2.0,1,1,0,0,0.0,0.0
55042,14786,3.0,1,1,0,0,0.0,0.0
55043,14786,6.0,1,1,0,0,0.0,0.0
55044,14787,1.0,1,1,0,1,0.0,12.98
55045,14787,2.0,1,1,1,0,5.0,0.0
55046,14787,6.0,1,1,1,1,10.0,22.97
55047,14787,8.0,1,0,1,0,2.0,0.0
55048,14787,9.0,1,0,1,0,5.0,0.0
55049,14788,0.0,1,1,0,0,0.0,0.0
55050,14788,4.0,2,2,1,1,3.0,7.42
55051,14788,5.0,1,1,0,0,0.0,0.0
55052,14788,8.0,1,0,1,0,2.0,0.0
55053,14789,4.0,1,1,1,1,3.0,15.92
55054,14789,6.0,2,2,2,1,20.0,15.88
55055,14789,8.0,1,1,1,0,2.0,0.0
55056,14790,4.0,1,1,0,1,0.0,0.12
55057,14790,6.0,2,2,0,1,0.0,1.45
55058,14791,0.0,1,1,0,0,0.0,0.0
55059,14791,2.0,1,1,1,1,5.0,28.54
55060,14791,7.0,1,1,1,1,2.0,28.62
55061,14791,9.0,1,1,1,0,5.0,0.0
55062,14792,2.0,1,0,1,0,5.0,0.0
55063,14792,4.0,1,1,1,1,3.0,29.61
55064,14792,5.0,1,1,0,0,0.0,0.0
55065,14792,9.0,1,0,1,0,5.0,0.0
55066,14793,2.0,2,0,0,0,0.0,0.0
55067,14793,5.0,1,1,0,0,0.0,0.0
55068,14793,8.0,1,0,0,0,0.0,0.0
55069,14793,9.0,1,1,0,1,0.0,4.35
55070,14794,0.0,1,1,0,0,0.0,0.0
55071,14794,1.0,3,3,0,5,0.0,96.47
55072,14794,6.0,1,1,1,1,10.0,34.61
55073,14795,0.0,1,1,0,0,0.0,0.0
55074,14795,3.0,1,1,1,1,5.0,19.05
55075,14795,5.0,1,0,0,0,0.0,0.0
55076,14795,8.0,1,1,1,1,2.0,24.7
55077,14795,9.0,1,0,0,0,0.0,0.0
55078,14796,0.0,1,1,0,1,0.0,1.26
55079,14796,1.0,1,1,0,0,0.0,0.0
55080,14796,2.0,1,0,1,0,5.0,0.0
55081,14796,6.0,1,1,0,0,0.0,0.0
55082,14796,7.0,2,2,1,2,2.0,8.36
55083,14797,5.0,2,1,0,2,0.0,6.95
55084,14797,7.0,1,1,1,3,2.0,11.629999999999999
55085,14797,8.0,2,1,0,0,0.0,0.0
55086,14798,2.0,2,2,2,1,10.0,21.77
55087,14798,6.0,1,1,0,0,0.0,0.0
55088,14798,8.0,1,1,1,1,2.0,12.5
55089,14798,9.0,1,1,1,1,5.0,10.28
55090,14799,1.0,1,1,0,0,0.0,0.0
55091,14799,7.0,1,1,1,1,2.0,7.82
55092,14799,8.0,1,0,0,0,0.0,0.0
55093,14799,9.0,1,0,0,0,0.0,0.0
55094,14800,4.0,1,1,1,1,3.0,29.95
55095,14800,5.0,2,2,1,1,10.0,17.08
55096,14800,7.0,1,1,1,1,2.0,37.24
55097,14801,1.0,1,1,0,0,0.0,0.0
55098,14801,4.0,1,1,1,2,3.0,7.42
55099,14801,9.0,1,0,0,0,0.0,0.0
55100,14802,0.0,1,1,0,0,0.0,0.0
55101,14802,6.0,4,4,3,1,30.0,17.28
55102,14802,8.0,1,1,0,0,0.0,0.0
55103,14803,1.0,1,1,0,2,0.0,25.91
55104,14803,2.0,1,0,1,0,5.0,0.0
55105,14803,3.0,1,1,1,2,5.0,7.08
55106,14803,4.0,2,2,2,1,6.0,9.7
55107,14803,6.0,1,1,1,0,10.0,0.0
55108,14804,2.0,3,1,3,1,15.0,30.3
55109,14804,4.0,1,0,1,0,3.0,0.0
55110,14804,5.0,1,1,1,1,10.0,33.0
55111,14804,7.0,1,1,1,1,2.0,26.72
55112,14805,0.0,1,0,0,0,0.0,0.0
55113,14805,1.0,2,2,0,1,0.0,25.35
55114,14805,3.0,2,2,2,0,10.0,0.0
55115,14806,4.0,1,1,1,0,3.0,0.0
55116,14806,5.0,1,1,0,5,0.0,14.410000000000002
55117,14806,6.0,1,1,0,5,0.0,15.25
55118,14806,7.0,1,1,1,3,2.0,7.74
55119,14806,8.0,1,1,1,3,2.0,7.83
55120,14806,9.0,1,0,0,0,0.0,0.0
55121,14807,1.0,1,1,0,2,0.0,20.650000000000002
55122,14807,5.0,2,2,2,2,20.0,21.96
55123,14807,6.0,1,0,0,0,0.0,0.0
55124,14807,9.0,1,0,0,0,0.0,0.0
55125,14808,3.0,1,1,1,0,5.0,0.0
55126,14808,5.0,1,1,1,1,10.0,10.78
55127,14808,9.0,1,0,0,0,0.0,0.0
55128,14809,0.0,1,1,0,0,0.0,0.0
55129,14809,4.0,1,1,1,0,3.0,0.0
55130,14809,7.0,1,1,1,1,2.0,15.58
55131,14809,9.0,1,0,1,0,5.0,0.0
55132,14810,2.0,1,1,1,4,5.0,4.24
55133,14810,4.0,1,1,1,0,3.0,0.0
