,person,offer_id,offer received,offer viewed,offer completed,transaction,reward,amount,difficulty,email,mobile,social,web,bogo,discount,informational
43578,11672,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
43579,11673,1.0,5,5,0,9,0.0,22.5,0,5,5,5,0,0,0,1
43580,11673,5.0,1,1,0,4,0.0,15.59,10,1,1,1,0,1,0,0
43581,11674,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43582,11674,8.0,2,0,1,0,2.0,0.0,10,2,2,0,2,0,1,0
43583,11674,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43584,11675,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43585,11675,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
43586,11675,7.0,1,1,1,1,2.0,33.1,10,1,1,1,1,0,1,0
43587,11675,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43588,11676,0.0,1,1,0,3,0.0,38.120000000000005,0,1,1,0,1,0,0,1
43589,11676,3.0,3,3,3,2,15.0,32.88,5,3,3,3,3,1,0,0
43590,11676,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43591,11676,9.0,1,1,1,1,5.0,11.59,20,1,0,0,1,0,1,0
43592,11677,2.0,2,1,2,1,10.0,28.66,5,2,2,0,2,1,0,0
43593,11677,3.0,1,1,1,1,5.0,22.41,5,1,1,1,1,1,0,0
43594,11677,7.0,1,1,1,1,2.0,26.96,10,1,1,1,1,0,1,0
43595,11678,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43596,11678,2.0,1,1,0,2,0.0,3.39,5,1,1,0,1,1,0,0
43597,11678,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
43598,11678,5.0,1,1,0,2,0.0,12.09,10,1,1,1,0,1,0,0
43599,11678,6.0,2,2,0,2,0.0,5.37,10,2,2,2,2,1,0,0
43600,11679,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43601,11679,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43602,11680,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43603,11680,4.0,1,1,1,1,3.0,21.01,7,1,1,1,1,0,1,0
43604,11680,5.0,1,0,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43605,11680,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43606,11681,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
43607,11681,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43608,11681,9.0,1,1,1,1,5.0,44.96,20,1,0,0,1,0,1,0
43609,11682,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43610,11682,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
43611,11682,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43612,11683,0.0,1,1,0,1,0.0,7.55,0,1,1,0,1,0,0,1
43613,11683,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43614,11683,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
43615,11683,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
43616,11683,7.0,1,1,1,1,2.0,20.98,10,1,1,1,1,0,1,0
43617,11684,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43618,11684,4.0,1,0,1,0,3.0,0.0,7,1,1,1,1,0,1,0
43619,11684,6.0,1,1,1,1,10.0,35.96,10,1,1,1,1,1,0,0
43620,11684,7.0,1,1,1,1,2.0,28.66,10,1,1,1,1,0,1,0
43621,11684,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43622,11684,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43623,11685,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43624,11685,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43625,11685,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
43626,11685,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43627,11686,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
43628,11686,9.0,1,1,1,1,5.0,20.74,20,1,0,0,1,0,1,0
43629,11687,3.0,1,1,1,1,5.0,13.58,5,1,1,1,1,1,0,0
43630,11687,6.0,1,1,1,1,10.0,21.92,10,1,1,1,1,1,0,0
43631,11687,7.0,1,1,1,1,2.0,24.49,10,1,1,1,1,0,1,0
43632,11687,8.0,2,1,2,1,4.0,10.7,10,2,2,0,2,0,1,0
43633,11688,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
43634,11688,7.0,1,1,1,1,2.0,20.68,10,1,1,1,1,0,1,0
43635,11689,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43636,11689,4.0,1,1,1,1,3.0,2.51,7,1,1,1,1,0,1,0
43637,11689,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
43638,11689,8.0,2,1,0,0,0.0,0.0,10,2,2,0,2,0,1,0
43639,11689,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43640,11690,2.0,2,2,2,0,10.0,0.0,5,2,2,0,2,1,0,0
43641,11690,4.0,1,1,1,1,3.0,14.39,7,1,1,1,1,0,1,0
43642,11690,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43643,11691,4.0,1,1,1,1,3.0,12.1,7,1,1,1,1,0,1,0
43644,11691,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43645,11691,7.0,2,2,2,2,4.0,31.29,10,2,2,2,2,0,1,0
43646,11692,1.0,3,3,0,0,0.0,0.0,0,3,3,3,0,0,0,1
43647,11692,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43648,11693,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43649,11693,4.0,1,1,1,1,3.0,12.09,7,1,1,1,1,0,1,0
43650,11693,5.0,1,1,0,5,0.0,13.850000000000001,10,1,1,1,0,1,0,0
43651,11693,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43652,11693,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43653,11694,1.0,2,2,0,1,0.0,30.05,0,2,2,2,0,0,0,1
43654,11694,2.0,1,1,1,1,5.0,27.55,5,1,1,0,1,1,0,0
43655,11694,4.0,1,1,1,1,3.0,18.92,7,1,1,1,1,0,1,0
43656,11694,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
43657,11695,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43658,11695,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43659,11695,3.0,1,1,0,2,0.0,1.25,5,1,1,1,1,1,0,0
43660,11695,4.0,2,2,1,3,3.0,10.149999999999999,7,2,2,2,2,0,1,0
43661,11696,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43662,11696,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
43663,11696,3.0,2,2,2,2,10.0,25.66,5,2,2,2,2,1,0,0
43664,11696,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
43665,11697,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43666,11697,3.0,2,2,1,0,5.0,0.0,5,2,2,2,2,1,0,0
43667,11697,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
43668,11697,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43669,11697,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43670,11698,1.0,1,1,0,1,0.0,34.16,0,1,1,1,0,0,0,1
43671,11698,3.0,1,1,1,1,5.0,38.64,5,1,1,1,1,1,0,0
43672,11698,5.0,1,0,0,0,0.0,0.0,10,1,1,1,0,1,0,0
43673,11698,6.0,1,1,1,1,10.0,35.31,10,1,1,1,1,1,0,0
43674,11698,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43675,11699,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43676,11699,3.0,2,2,1,3,5.0,9.28,5,2,2,2,2,1,0,0
43677,11699,6.0,1,1,1,5,10.0,20.1,10,1,1,1,1,1,0,0
43678,11700,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43679,11700,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43680,11700,4.0,1,1,0,3,0.0,4.37,7,1,1,1,1,0,1,0
43681,11700,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43682,11701,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43683,11701,1.0,1,1,0,2,0.0,4.449999999999999,0,1,1,1,0,0,0,1
43684,11701,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
43685,11701,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43686,11702,1.0,1,1,0,3,0.0,55.120000000000005,0,1,1,1,0,0,0,1
43687,11702,6.0,1,1,1,1,10.0,18.52,10,1,1,1,1,1,0,0
43688,11702,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43689,11703,3.0,1,1,1,1,5.0,6.14,5,1,1,1,1,1,0,0
43690,11703,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
43691,11703,8.0,1,1,0,1,0.0,1.06,10,1,1,0,1,0,1,0
43692,11703,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43693,11704,0.0,2,0,0,0,0.0,0.0,0,2,2,0,2,0,0,1
43694,11704,1.0,2,2,0,1,0.0,4.18,0,2,2,2,0,0,0,1
43695,11704,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43696,11704,7.0,1,1,1,1,2.0,10.19,10,1,1,1,1,0,1,0
43697,11705,2.0,2,0,1,0,5.0,0.0,5,2,2,0,2,1,0,0
43698,11705,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43699,11705,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
43700,11705,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43701,11706,6.0,3,3,1,6,10.0,56.239999999999995,10,3,3,3,3,1,0,0
43702,11706,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
43703,11707,1.0,1,1,0,1,0.0,27.91,0,1,1,1,0,0,0,1
43704,11707,2.0,1,1,1,1,5.0,16.42,5,1,1,0,1,1,0,0
43705,11707,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43706,11707,7.0,1,1,1,1,2.0,22.02,10,1,1,1,1,0,1,0
43707,11708,2.0,3,0,0,0,0.0,0.0,5,3,3,0,3,1,0,0
43708,11708,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
43709,11708,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43710,11709,2.0,1,1,1,1,5.0,9.54,5,1,1,0,1,1,0,0
43711,11709,3.0,1,1,1,1,5.0,2.16,5,1,1,1,1,1,0,0
43712,11709,5.0,1,1,0,1,0.0,8.01,10,1,1,1,0,1,0,0
43713,11709,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
43714,11709,7.0,1,1,1,2,2.0,18.19,10,1,1,1,1,0,1,0
43715,11710,3.0,1,1,0,3,0.0,4.57,5,1,1,1,1,1,0,0
43716,11710,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
43717,11710,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
43718,11710,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43719,11710,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43720,11711,1.0,1,1,0,1,0.0,9.92,0,1,1,1,0,0,0,1
43721,11711,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43722,11711,4.0,1,1,1,2,3.0,6.48,7,1,1,1,1,0,1,0
43723,11711,6.0,1,1,0,1,0.0,1.49,10,1,1,1,1,1,0,0
43724,11711,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43725,11711,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43726,11712,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
43727,11712,3.0,1,1,0,1,0.0,1.31,5,1,1,1,1,1,0,0
43728,11712,4.0,2,2,1,1,3.0,0.63,7,2,2,2,2,0,1,0
43729,11712,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43730,11712,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43731,11713,0.0,2,1,0,0,0.0,0.0,0,2,2,0,2,0,0,1
43732,11713,9.0,2,2,1,0,5.0,0.0,20,2,0,0,2,0,1,0
43733,11714,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43734,11714,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43735,11714,5.0,1,1,0,2,0.0,1.42,10,1,1,1,0,1,0,0
43736,11714,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43737,11715,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43738,11715,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43739,11715,5.0,1,1,0,4,0.0,14.3,10,1,1,1,0,1,0,0
43740,11715,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
43741,11715,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43742,11716,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43743,11716,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43744,11716,5.0,1,1,0,2,0.0,7.01,10,1,1,1,0,1,0,0
43745,11716,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43746,11716,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43747,11717,1.0,1,1,0,1,0.0,14.94,0,1,1,1,0,0,0,1
43748,11717,3.0,2,2,1,1,5.0,13.25,5,2,2,2,2,1,0,0
43749,11717,9.0,2,2,2,0,10.0,0.0,20,2,0,0,2,0,1,0
43750,11718,1.0,1,1,0,2,0.0,8.66,0,1,1,1,0,0,0,1
43751,11718,2.0,1,1,0,3,0.0,9.57,5,1,1,0,1,1,0,0
43752,11718,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43753,11719,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43754,11719,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
43755,11719,7.0,1,1,1,1,2.0,14.53,10,1,1,1,1,0,1,0
43756,11719,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43757,11719,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43758,11720,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
43759,11720,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
43760,11720,8.0,1,1,0,1,0.0,1.77,10,1,1,0,1,0,1,0
43761,11720,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43762,11721,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
43763,11721,9.0,1,1,1,3,5.0,25.55,20,1,0,0,1,0,1,0
43764,11722,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43765,11722,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
43766,11722,6.0,2,2,2,1,20.0,14.76,10,2,2,2,2,1,0,0
43767,11722,8.0,1,1,1,1,2.0,26.85,10,1,1,0,1,0,1,0
43768,11723,1.0,5,5,0,5,0.0,10.42,0,5,5,5,0,0,0,1
43769,11723,4.0,1,0,0,0,0.0,0.0,7,1,1,1,1,0,1,0
43770,11724,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43771,11724,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
43772,11724,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
43773,11725,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43774,11725,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43775,11725,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43776,11726,1.0,2,2,0,0,0.0,0.0,0,2,2,2,0,0,0,1
43777,11726,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
43778,11726,3.0,2,1,2,1,10.0,27.31,5,2,2,2,2,1,0,0
43779,11726,6.0,1,1,1,1,10.0,21.89,10,1,1,1,1,1,0,0
43780,11727,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43781,11727,5.0,1,1,1,1,10.0,23.04,10,1,1,1,0,1,0,0
43782,11727,7.0,2,2,2,0,4.0,0.0,10,2,2,2,2,0,1,0
43783,11728,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43784,11728,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43785,11728,6.0,2,1,2,1,20.0,23.94,10,2,2,2,2,1,0,0
43786,11729,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43787,11729,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43788,11729,9.0,2,0,0,0,0.0,0.0,20,2,0,0,2,0,1,0
43789,11730,0.0,2,2,0,0,0.0,0.0,0,2,2,0,2,0,0,1
43790,11730,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43791,11730,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43792,11730,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43793,11731,0.0,1,1,0,2,0.0,6.12,0,1,1,0,1,0,0,1
43794,11731,5.0,1,1,0,5,0.0,26.759999999999998,10,1,1,1,0,1,0,0
43795,11731,7.0,1,1,1,4,2.0,12.95,10,1,1,1,1,0,1,0
43796,11731,9.0,2,0,1,0,5.0,0.0,20,2,0,0,2,0,1,0
43797,11732,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43798,11732,7.0,2,2,2,2,4.0,30.700000000000003,10,2,2,2,2,0,1,0
43799,11732,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43800,11732,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43801,11733,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43802,11733,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
43803,11733,4.0,1,1,1,1,3.0,17.93,7,1,1,1,1,0,1,0
43804,11733,6.0,1,1,1,1,10.0,11.46,10,1,1,1,1,1,0,0
43805,11734,0.0,2,1,0,0,0.0,0.0,0,2,2,0,2,0,0,1
43806,11734,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
43807,11734,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
43808,11734,9.0,1,1,1,1,5.0,24.66,20,1,0,0,1,0,1,0
43809,11735,1.0,2,1,0,1,0.0,33.39,0,2,2,2,0,0,0,1
43810,11735,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43811,11735,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43812,11735,7.0,2,2,2,1,4.0,36.12,10,2,2,2,2,0,1,0
43813,11736,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43814,11736,4.0,1,1,0,1,0.0,0.97,7,1,1,1,1,0,1,0
43815,11736,8.0,2,0,0,0,0.0,0.0,10,2,2,0,2,0,1,0
43816,11737,3.0,1,1,1,1,5.0,21.06,5,1,1,1,1,1,0,0
43817,11737,4.0,2,2,2,1,6.0,719.38,7,2,2,2,2,0,1,0
43818,11737,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43819,11738,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43820,11738,3.0,1,1,1,1,5.0,21.65,5,1,1,1,1,1,0,0
43821,11738,4.0,2,2,1,2,3.0,19.29,7,2,2,2,2,0,1,0
43822,11739,0.0,1,1,0,2,0.0,53.56,0,1,1,0,1,0,0,1
43823,11739,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
43824,11739,5.0,1,1,1,1,10.0,28.28,10,1,1,1,0,1,0,0
43825,11739,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43826,11739,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43827,11740,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43828,11740,3.0,2,2,0,0,0.0,0.0,5,2,2,2,2,1,0,0
43829,11740,4.0,1,1,1,1,3.0,8.49,7,1,1,1,1,0,1,0
43830,11740,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
43831,11741,1.0,1,1,0,2,0.0,11.58,0,1,1,1,0,0,0,1
43832,11741,4.0,1,1,0,1,0.0,4.47,7,1,1,1,1,0,1,0
43833,11741,5.0,2,2,0,3,0.0,13.11,10,2,2,2,0,1,0,0
43834,11741,9.0,2,0,0,0,0.0,0.0,20,2,0,0,2,0,1,0
43835,11742,5.0,2,2,2,1,20.0,24.86,10,2,2,2,0,1,0,0
43836,11743,1.0,1,1,0,2,0.0,10.219999999999999,0,1,1,1,0,0,0,1
43837,11743,4.0,1,1,1,3,3.0,7.830000000000001,7,1,1,1,1,0,1,0
43838,11743,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
43839,11743,6.0,1,1,0,1,0.0,8.01,10,1,1,1,1,1,0,0
43840,11743,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43841,11744,0.0,2,1,0,0,0.0,0.0,0,2,2,0,2,0,0,1
43842,11744,5.0,1,1,1,1,10.0,17.86,10,1,1,1,0,1,0,0
43843,11744,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
43844,11744,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43845,11745,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
43846,11745,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
43847,11745,8.0,2,1,0,0,0.0,0.0,10,2,2,0,2,0,1,0
43848,11745,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43849,11746,0.0,2,0,0,0,0.0,0.0,0,2,2,0,2,0,0,1
43850,11746,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43851,11746,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43852,11747,1.0,1,1,0,3,0.0,3.25,0,1,1,1,0,0,0,1
43853,11747,3.0,1,1,0,2,0.0,6.430000000000001,5,1,1,1,1,1,0,0
43854,11747,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
43855,11747,6.0,2,2,0,6,0.0,6.910000000000001,10,2,2,2,2,1,0,0
43856,11747,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43857,11748,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43858,11748,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43859,11748,7.0,1,1,0,1,0.0,0.67,10,1,1,1,1,0,1,0
43860,11748,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43861,11749,2.0,1,1,1,1,5.0,13.5,5,1,1,0,1,1,0,0
43862,11749,3.0,2,2,2,1,10.0,11.0,5,2,2,2,2,1,0,0
43863,11749,5.0,2,2,2,1,20.0,7.96,10,2,2,2,0,1,0,0
43864,11750,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43865,11750,2.0,3,1,1,1,5.0,5.44,5,3,3,0,3,1,0,0
43866,11750,5.0,1,1,1,3,10.0,22.96,10,1,1,1,0,1,0,0
43867,11751,3.0,1,1,0,3,0.0,3.59,5,1,1,1,1,1,0,0
43868,11751,7.0,2,2,0,2,0.0,4.42,10,2,2,2,2,0,1,0
43869,11751,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43870,11752,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43871,11752,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
43872,11752,4.0,1,1,0,2,0.0,1.9300000000000002,7,1,1,1,1,0,1,0
43873,11753,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43874,11753,4.0,2,2,2,1,6.0,9.73,7,2,2,2,2,0,1,0
43875,11753,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43876,11753,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43877,11754,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43878,11754,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
43879,11754,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43880,11755,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
43881,11755,4.0,1,1,1,1,3.0,42.2,7,1,1,1,1,0,1,0
43882,11755,7.0,1,1,1,1,2.0,40.54,10,1,1,1,1,0,1,0
43883,11755,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43884,11755,9.0,2,0,2,0,10.0,0.0,20,2,0,0,2,0,1,0
43885,11756,0.0,2,1,0,0,0.0,0.0,0,2,2,0,2,0,0,1
43886,11756,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43887,11756,8.0,2,0,0,0,0.0,0.0,10,2,2,0,2,0,1,0
43888,11757,2.0,2,1,1,1,5.0,9.51,5,2,2,0,2,1,0,0
43889,11757,3.0,2,2,2,1,10.0,5.38,5,2,2,2,2,1,0,0
43890,11757,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43891,11758,2.0,1,1,1,2,5.0,6.47,5,1,1,0,1,1,0,0
43892,11758,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43893,11758,7.0,1,1,1,3,2.0,12.31,10,1,1,1,1,0,1,0
43894,11758,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43895,11759,5.0,2,1,2,1,20.0,17.97,10,2,2,2,0,1,0,0
43896,11759,8.0,2,1,2,1,4.0,42.9,10,2,2,0,2,0,1,0
43897,11759,9.0,1,1,1,1,5.0,35.27,20,1,0,0,1,0,1,0
43898,11760,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43899,11760,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43900,11760,9.0,2,0,0,0,0.0,0.0,20,2,0,0,2,0,1,0
43901,11761,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43902,11761,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43903,11761,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43904,11761,6.0,2,2,0,1,0.0,1.81,10,2,2,2,2,1,0,0
43905,11761,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43906,11762,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43907,11762,8.0,1,1,1,1,2.0,17.17,10,1,1,0,1,0,1,0
